"cd","yr_mon","qnty_normal","clst_type","qnty_max","qnty_min"
"RTV-X1100CWL-A","2015/03",0.386792452830189,"C",119,13
"RTV-X1100CWL-A","2015/04",0.292452830188679,"C",119,13
"RTV-X1100CWL-A","2015/05",0.377358490566038,"C",119,13
"RTV-X1100CWL-A","2015/06",0.320754716981132,"C",119,13
"RTV-X1100CWL-A","2015/07",0.386792452830189,"C",119,13
"RTV-X1100CWL-A","2015/08",0.358490566037736,"C",119,13
"RTV-X1100CWL-A","2015/09",0.292452830188679,"C",119,13
"RTV-X1100CWL-A","2015/10",0.405660377358491,"C",119,13
"RTV-X1100CWL-A","2015/11",0.471698113207547,"C",119,13
"RTV-X1100CWL-A","2015/12",1,"C",119,13
"RTV-X1100CWL-A","2016/01",0.377358490566038,"C",119,13
"RTV-X1100CWL-A","2016/02",0.292452830188679,"C",119,13
"RTV-X1100CWL-A","2016/03",0.367924528301887,"C",119,13
"RTV-X1100CWL-A","2016/04",0.264150943396226,"C",119,13
"RTV-X1100CWL-A","2016/05",0.216981132075472,"C",119,13
"RTV-X1100CWL-A","2016/06",0.245283018867925,"C",119,13
"RTV-X1100CWL-H","2013/01",NA,"C",336,1
"RTV-X1100CWL-H","2013/02",NA,"C",336,1
"RTV-X1100CWL-H","2013/03",NA,"C",336,1
"RTV-X1100CWL-H","2013/04",NA,"C",336,1
"RTV-X1100CWL-H","2013/05",NA,"C",336,1
"RTV-X1100CWL-H","2013/06",NA,"C",336,1
"RTV-X1100CWL-H","2013/07",NA,"C",336,1
"RTV-X1100CWL-H","2013/08",NA,"C",336,1
"RTV-X1100CWL-H","2013/09",NA,"C",336,1
"RTV-X1100CWL-H","2013/10",0,"C",336,1
"RTV-X1100CWL-H","2013/11",0.0328358208955224,"C",336,1
"RTV-X1100CWL-H","2013/12",0.274626865671642,"C",336,1
"RTV-X1100CWL-H","2014/01",0.185074626865672,"C",336,1
"RTV-X1100CWL-H","2014/02",0.202985074626866,"C",336,1
"RTV-X1100CWL-H","2014/03",0.280597014925373,"C",336,1
"RTV-X1100CWL-H","2014/04",0.42089552238806,"C",336,1
"RTV-X1100CWL-H","2014/05",0.346268656716418,"C",336,1
"RTV-X1100CWL-H","2014/06",0.367164179104478,"C",336,1
"RTV-X1100CWL-H","2014/07",0.280597014925373,"C",336,1
"RTV-X1100CWL-H","2014/08",0.298507462686567,"C",336,1
"RTV-X1100CWL-H","2014/09",0.465671641791045,"C",336,1
"RTV-X1100CWL-H","2014/10",0.447761194029851,"C",336,1
"RTV-X1100CWL-H","2014/11",0.435820895522388,"C",336,1
"RTV-X1100CWL-H","2014/12",0.752238805970149,"C",336,1
"RTV-X1100CWL-H","2015/01",0.376119402985075,"C",336,1
"RTV-X1100CWL-H","2015/02",0.373134328358209,"C",336,1
"RTV-X1100CWL-H","2015/03",0.459701492537313,"C",336,1
"RTV-X1100CWL-H","2015/04",0.504477611940298,"C",336,1
"RTV-X1100CWL-H","2015/05",0.313432835820896,"C",336,1
"RTV-X1100CWL-H","2015/06",0.394029850746269,"C",336,1
"RTV-X1100CWL-H","2015/07",0.435820895522388,"C",336,1
"RTV-X1100CWL-H","2015/08",0.361194029850746,"C",336,1
"RTV-X1100CWL-H","2015/09",0.450746268656716,"C",336,1
"RTV-X1100CWL-H","2015/10",0.462686567164179,"C",336,1
"RTV-X1100CWL-H","2015/11",0.68955223880597,"C",336,1
"RTV-X1100CWL-H","2015/12",1,"C",336,1
"RTV-X1100CWL-H","2016/01",0.483582089552239,"C",336,1
"RTV-X1100CWL-H","2016/02",0.33134328358209,"C",336,1
"RTV-X1100CWL-H","2016/03",0.361194029850746,"C",336,1
"RTV-X1100CWL-H","2016/04",0.33134328358209,"C",336,1
"RTV-X1100CWL-H","2016/05",0.340298507462687,"C",336,1
"RTV-X1100CWL-H","2016/06",0.423880597014925,"C",336,1
"RTV-X1100CWL-HS","2013/01",NA,"C",63,10
"RTV-X1100CWL-HS","2013/02",NA,"C",63,10
"RTV-X1100CWL-HS","2013/03",NA,"C",63,10
"RTV-X1100CWL-HS","2013/04",NA,"C",63,10
"RTV-X1100CWL-HS","2013/05",NA,"C",63,10
"RTV-X1100CWL-HS","2013/06",NA,"C",63,10
"RTV-X1100CWL-HS","2013/07",NA,"C",63,10
"RTV-X1100CWL-HS","2013/08",NA,"C",63,10
"RTV-X1100CWL-HS","2013/09",NA,"C",63,10
"RTV-X1100CWL-HS","2013/10",NA,"C",63,10
"RTV-X1100CWL-HS","2013/11",0,"C",63,10
"RTV-X1100CWL-HS","2013/12",0.584905660377358,"C",63,10
"RTV-X1100CWL-HS","2014/01",0.415094339622642,"C",63,10
"RTV-X1100CWL-HS","2014/02",0.150943396226415,"C",63,10
"RTV-X1100CWL-HS","2014/03",0.30188679245283,"C",63,10
"RTV-X1100CWL-HS","2014/04",0.283018867924528,"C",63,10
"RTV-X1100CWL-HS","2014/05",0.0566037735849057,"C",63,10
"RTV-X1100CWL-HS","2014/06",0.471698113207547,"C",63,10
"RTV-X1100CWL-HS","2014/07",0.0566037735849057,"C",63,10
"RTV-X1100CWL-HS","2014/08",0.264150943396226,"C",63,10
"RTV-X1100CWL-HS","2014/09",0.358490566037736,"C",63,10
"RTV-X1100CWL-HS","2014/10",0.358490566037736,"C",63,10
"RTV-X1100CWL-HS","2014/11",0.528301886792453,"C",63,10
"RTV-X1100CWL-HS","2014/12",1,"C",63,10
"RTV-X1100CWL-HS","2015/01",0.245283018867925,"C",63,10
"RTV-X1100CWL-HS","2015/02",0.245283018867925,"C",63,10
"RTV-X1100CWL-HS","2015/03",0.132075471698113,"C",63,10
"RTV-X1100CWL-HS","2015/04",0.132075471698113,"C",63,10
"RTV-X1100CWL-HS","2015/05",0.320754716981132,"C",63,10
"RTV-X1100CWL-HS","2015/06",0.622641509433962,"C",63,10
"RTV-X1100CWL-HS","2015/07",0.415094339622642,"C",63,10
"RTV-X1100CWL-HS","2015/08",0.226415094339623,"C",63,10
"RTV-X1100CWL-HS","2015/09",0.226415094339623,"C",63,10
"RTV-X1100CWL-HS","2015/10",0.339622641509434,"C",63,10
"RTV-X1100CWL-HS","2015/11",0.339622641509434,"C",63,10
"RTV-X1100CWL-HS","2015/12",0.792452830188679,"C",63,10
"RTV-X1100CWL-HS","2016/01",0.150943396226415,"C",63,10
"RTV-X1100CWL-HS","2016/02",0.207547169811321,"C",63,10
"RTV-X1100CWL-HS","2016/03",0.188679245283019,"C",63,10
"RTV-X1100CWL-HS","2016/04",0.226415094339623,"C",63,10
"RTV-X1100CWL-HS","2016/05",0.207547169811321,"C",63,10
"RTV-X1100CWL-HS","2016/06",0.188679245283019,"C",63,10
"RTV-X1120DRL-AS","2013/01",NA,"C",67,11
"RTV-X1120DRL-AS","2013/02",NA,"C",67,11
"RTV-X1120DRL-AS","2013/03",NA,"C",67,11
"RTV-X1120DRL-AS","2013/04",NA,"C",67,11
"RTV-X1120DRL-AS","2013/05",NA,"C",67,11
"RTV-X1120DRL-AS","2013/06",NA,"C",67,11
"RTV-X1120DRL-AS","2013/07",NA,"C",67,11
"RTV-X1120DRL-AS","2013/08",NA,"C",67,11
"RTV-X1120DRL-AS","2013/09",NA,"C",67,11
"RTV-X1120DRL-AS","2013/10",NA,"C",67,11
"RTV-X1120DRL-AS","2013/11",NA,"C",67,11
"RTV-X1120DRL-AS","2013/12",0.107142857142857,"C",67,11
"RTV-X1120DRL-AS","2014/01",0,"C",67,11
"RTV-X1120DRL-AS","2014/02",0.0357142857142857,"C",67,11
"RTV-X1120DRL-AS","2014/03",0.303571428571429,"C",67,11
"RTV-X1120DRL-AS","2014/04",0.339285714285714,"C",67,11
"RTV-X1120DRL-AS","2014/05",0.696428571428571,"C",67,11
"RTV-X1120DRL-AS","2014/06",0.392857142857143,"C",67,11
"RTV-X1120DRL-AS","2014/07",0.589285714285714,"C",67,11
"RTV-X1120DRL-AS","2014/08",0.714285714285714,"C",67,11
"RTV-X1120DRL-AS","2014/09",0.785714285714286,"C",67,11
"RTV-X1120DRL-AS","2014/10",0.714285714285714,"C",67,11
"RTV-X1120DRL-AS","2014/11",0.517857142857143,"C",67,11
"RTV-X1120DRL-AS","2014/12",1,"C",67,11
"RTV-X1120DRL-AS","2015/01",0.321428571428571,"C",67,11
"RTV-X1120DRL-AS","2015/02",0.196428571428571,"C",67,11
"RTV-X1120DRL-AS","2015/03",0.392857142857143,"C",67,11
"RTV-X1120DRL-AS","2015/04",0.553571428571429,"C",67,11
"RTV-X1120DRL-AS","2015/05",0.571428571428571,"C",67,11
"RTV-X1120DRL-AS","2015/06",0.482142857142857,"C",67,11
"RTV-X1120DRL-AS","2015/07",0.714285714285714,"C",67,11
"RTV-X1120DRL-AS","2015/08",0.428571428571429,"C",67,11
"RTV-X1120DRL-AS","2015/09",0.607142857142857,"C",67,11
"RTV-X1120DRL-AS","2015/10",0.446428571428571,"C",67,11
"RTV-X1120DRL-AS","2015/11",0.410714285714286,"C",67,11
"RTV-X1120DRL-AS","2015/12",0.535714285714286,"C",67,11
"RTV-X1120DRL-AS","2016/01",0.125,"C",67,11
"RTV-X1120DRL-AS","2016/02",0.160714285714286,"C",67,11
"RTV-X1120DRL-AS","2016/03",0.178571428571429,"C",67,11
"RTV-X1120DRL-AS","2016/04",0.535714285714286,"C",67,11
"RTV-X1120DRL-AS","2016/05",0.178571428571429,"C",67,11
"RTV-X1120DRL-AS","2016/06",0.357142857142857,"C",67,11
"RTV-X1120DWL-AS","2013/01",NA,"C",63,2
"RTV-X1120DWL-AS","2013/02",NA,"C",63,2
"RTV-X1120DWL-AS","2013/03",NA,"C",63,2
"RTV-X1120DWL-AS","2013/04",NA,"C",63,2
"RTV-X1120DWL-AS","2013/05",NA,"C",63,2
"RTV-X1120DWL-AS","2013/06",NA,"C",63,2
"RTV-X1120DWL-AS","2013/07",NA,"C",63,2
"RTV-X1120DWL-AS","2013/08",NA,"C",63,2
"RTV-X1120DWL-AS","2013/09",NA,"C",63,2
"RTV-X1120DWL-AS","2013/10",NA,"C",63,2
"RTV-X1120DWL-AS","2013/11",0,"C",63,2
"RTV-X1120DWL-AS","2013/12",0.475409836065574,"C",63,2
"RTV-X1120DWL-AS","2014/01",0.213114754098361,"C",63,2
"RTV-X1120DWL-AS","2014/02",0.245901639344262,"C",63,2
"RTV-X1120DWL-AS","2014/03",0.819672131147541,"C",63,2
"RTV-X1120DWL-AS","2014/04",1,"C",63,2
"RTV-X1120DWL-AS","2014/05",0.721311475409836,"C",63,2
"RTV-X1120DWL-AS","2014/06",0.868852459016393,"C",63,2
"RTV-X1120DWL-AS","2014/07",0.688524590163934,"C",63,2
"RTV-X1120DWL-AS","2014/08",0.573770491803279,"C",63,2
"RTV-X1120DWL-AS","2014/09",0.754098360655738,"C",63,2
"RTV-X1120DWL-AS","2014/10",0.918032786885246,"C",63,2
"RTV-X1120DWL-AS","2014/11",0.524590163934426,"C",63,2
"RTV-X1120DWL-AS","2014/12",0.934426229508197,"C",63,2
"RTV-X1120DWL-AS","2015/01",0.409836065573771,"C",63,2
"RTV-X1120DWL-AS","2015/02",0.213114754098361,"C",63,2
"RTV-X1120DWL-AS","2015/03",0.557377049180328,"C",63,2
"RTV-X1120DWL-AS","2015/04",0.983606557377049,"C",63,2
"RTV-X1120DWL-AS","2015/05",0.770491803278688,"C",63,2
"RTV-X1120DWL-AS","2015/06",0.885245901639344,"C",63,2
"RTV-X1120DWL-AS","2015/07",0.688524590163934,"C",63,2
"RTV-X1120DWL-AS","2015/08",0.540983606557377,"C",63,2
"RTV-X1120DWL-AS","2015/09",0.852459016393443,"C",63,2
"RTV-X1120DWL-AS","2015/10",0.655737704918033,"C",63,2
"RTV-X1120DWL-AS","2015/11",0.377049180327869,"C",63,2
"RTV-X1120DWL-AS","2015/12",0.885245901639344,"C",63,2
"RTV-X1120DWL-AS","2016/01",0.344262295081967,"C",63,2
"RTV-X1120DWL-AS","2016/02",0.360655737704918,"C",63,2
"RTV-X1120DWL-AS","2016/03",0.426229508196721,"C",63,2
"RTV-X1120DWL-AS","2016/04",0.409836065573771,"C",63,2
"RTV-X1120DWL-AS","2016/05",0.327868852459016,"C",63,2
"RTV-X1120DWL-AS","2016/06",0.508196721311475,"C",63,2
"RTV-X1120DWL-HS","2013/01",NA,"C",81,1
"RTV-X1120DWL-HS","2013/02",NA,"C",81,1
"RTV-X1120DWL-HS","2013/03",NA,"C",81,1
"RTV-X1120DWL-HS","2013/04",NA,"C",81,1
"RTV-X1120DWL-HS","2013/05",NA,"C",81,1
"RTV-X1120DWL-HS","2013/06",NA,"C",81,1
"RTV-X1120DWL-HS","2013/07",NA,"C",81,1
"RTV-X1120DWL-HS","2013/08",NA,"C",81,1
"RTV-X1120DWL-HS","2013/09",NA,"C",81,1
"RTV-X1120DWL-HS","2013/10",NA,"C",81,1
"RTV-X1120DWL-HS","2013/11",0,"C",81,1
"RTV-X1120DWL-HS","2013/12",0.35,"C",81,1
"RTV-X1120DWL-HS","2014/01",0.125,"C",81,1
"RTV-X1120DWL-HS","2014/02",0.3,"C",81,1
"RTV-X1120DWL-HS","2014/03",0.5375,"C",81,1
"RTV-X1120DWL-HS","2014/04",0.6125,"C",81,1
"RTV-X1120DWL-HS","2014/05",0.6375,"C",81,1
"RTV-X1120DWL-HS","2014/06",0.8375,"C",81,1
"RTV-X1120DWL-HS","2014/07",0.6,"C",81,1
"RTV-X1120DWL-HS","2014/08",0.6375,"C",81,1
"RTV-X1120DWL-HS","2014/09",0.9625,"C",81,1
"RTV-X1120DWL-HS","2014/10",0.6125,"C",81,1
"RTV-X1120DWL-HS","2014/11",0.5,"C",81,1
"RTV-X1120DWL-HS","2014/12",1,"C",81,1
"RTV-X1120DWL-HS","2015/01",0.4875,"C",81,1
"RTV-X1120DWL-HS","2015/02",0.4375,"C",81,1
"RTV-X1120DWL-HS","2015/03",0.5625,"C",81,1
"RTV-X1120DWL-HS","2015/04",0.625,"C",81,1
"RTV-X1120DWL-HS","2015/05",0.6875,"C",81,1
"RTV-X1120DWL-HS","2015/06",0.875,"C",81,1
"RTV-X1120DWL-HS","2015/07",0.95,"C",81,1
"RTV-X1120DWL-HS","2015/08",0.5625,"C",81,1
"RTV-X1120DWL-HS","2015/09",0.5875,"C",81,1
"RTV-X1120DWL-HS","2015/10",0.5875,"C",81,1
"RTV-X1120DWL-HS","2015/11",0.4,"C",81,1
"RTV-X1120DWL-HS","2015/12",0.9125,"C",81,1
"RTV-X1120DWL-HS","2016/01",0.1375,"C",81,1
"RTV-X1120DWL-HS","2016/02",0.2375,"C",81,1
"RTV-X1120DWL-HS","2016/03",0.4875,"C",81,1
"RTV-X1120DWL-HS","2016/04",0.6875,"C",81,1
"RTV-X1120DWL-HS","2016/05",0.5875,"C",81,1
"RTV-X1120DWL-HS","2016/06",0.625,"C",81,1
"RTV-X900G-A","2013/01",NA,"C",82,1
"RTV-X900G-A","2013/02",NA,"C",82,1
"RTV-X900G-A","2013/03",NA,"C",82,1
"RTV-X900G-A","2013/04",NA,"C",82,1
"RTV-X900G-A","2013/05",NA,"C",82,1
"RTV-X900G-A","2013/06",NA,"C",82,1
"RTV-X900G-A","2013/07",NA,"C",82,1
"RTV-X900G-A","2013/08",NA,"C",82,1
"RTV-X900G-A","2013/09",NA,"C",82,1
"RTV-X900G-A","2013/10",0,"C",82,1
"RTV-X900G-A","2013/11",0.0617283950617284,"C",82,1
"RTV-X900G-A","2013/12",0.296296296296296,"C",82,1
"RTV-X900G-A","2014/01",0.209876543209877,"C",82,1
"RTV-X900G-A","2014/02",0.222222222222222,"C",82,1
"RTV-X900G-A","2014/03",0.333333333333333,"C",82,1
"RTV-X900G-A","2014/04",0.703703703703704,"C",82,1
"RTV-X900G-A","2014/05",0.493827160493827,"C",82,1
"RTV-X900G-A","2014/06",0.654320987654321,"C",82,1
"RTV-X900G-A","2014/07",0.432098765432099,"C",82,1
"RTV-X900G-A","2014/08",0.62962962962963,"C",82,1
"RTV-X900G-A","2014/09",0.555555555555556,"C",82,1
"RTV-X900G-A","2014/10",0.740740740740741,"C",82,1
"RTV-X900G-A","2014/11",0.580246913580247,"C",82,1
"RTV-X900G-A","2014/12",0.814814814814815,"C",82,1
"RTV-X900G-A","2015/01",0.432098765432099,"C",82,1
"RTV-X900G-A","2015/02",0.45679012345679,"C",82,1
"RTV-X900G-A","2015/03",0.419753086419753,"C",82,1
"RTV-X900G-A","2015/04",0.716049382716049,"C",82,1
"RTV-X900G-A","2015/05",0.666666666666667,"C",82,1
"RTV-X900G-A","2015/06",0.493827160493827,"C",82,1
"RTV-X900G-A","2015/07",0.617283950617284,"C",82,1
"RTV-X900G-A","2015/08",0.679012345679012,"C",82,1
"RTV-X900G-A","2015/09",0.753086419753086,"C",82,1
"RTV-X900G-A","2015/10",0.592592592592593,"C",82,1
"RTV-X900G-A","2015/11",0.555555555555556,"C",82,1
"RTV-X900G-A","2015/12",1,"C",82,1
"RTV-X900G-A","2016/01",0.333333333333333,"C",82,1
"RTV-X900G-A","2016/02",0.320987654320988,"C",82,1
"RTV-X900G-A","2016/03",0.555555555555556,"C",82,1
"RTV-X900G-A","2016/04",0.654320987654321,"C",82,1
"RTV-X900G-A","2016/05",0.530864197530864,"C",82,1
"RTV-X900G-A","2016/06",0.765432098765432,"C",82,1
"RTV-X900G-H","2013/01",NA,"B",271,1
"RTV-X900G-H","2013/02",NA,"B",271,1
"RTV-X900G-H","2013/03",NA,"B",271,1
"RTV-X900G-H","2013/04",NA,"B",271,1
"RTV-X900G-H","2013/05",NA,"B",271,1
"RTV-X900G-H","2013/06",NA,"B",271,1
"RTV-X900G-H","2013/07",NA,"B",271,1
"RTV-X900G-H","2013/08",NA,"B",271,1
"RTV-X900G-H","2013/09",NA,"B",271,1
"RTV-X900G-H","2013/10",0,"B",271,1
"RTV-X900G-H","2013/11",0.0222222222222222,"B",271,1
"RTV-X900G-H","2013/12",0.181481481481481,"B",271,1
"RTV-X900G-H","2014/01",0.192592592592593,"B",271,1
"RTV-X900G-H","2014/02",0.211111111111111,"B",271,1
"RTV-X900G-H","2014/03",0.322222222222222,"B",271,1
"RTV-X900G-H","2014/04",0.448148148148148,"B",271,1
"RTV-X900G-H","2014/05",0.333333333333333,"B",271,1
"RTV-X900G-H","2014/06",0.466666666666667,"B",271,1
"RTV-X900G-H","2014/07",0.240740740740741,"B",271,1
"RTV-X900G-H","2014/08",0.333333333333333,"B",271,1
"RTV-X900G-H","2014/09",0.385185185185185,"B",271,1
"RTV-X900G-H","2014/10",0.396296296296296,"B",271,1
"RTV-X900G-H","2014/11",0.255555555555556,"B",271,1
"RTV-X900G-H","2014/12",0.451851851851852,"B",271,1
"RTV-X900G-H","2015/01",0.314814814814815,"B",271,1
"RTV-X900G-H","2015/02",0.281481481481481,"B",271,1
"RTV-X900G-H","2015/03",0.6,"B",271,1
"RTV-X900G-H","2015/04",0.581481481481481,"B",271,1
"RTV-X900G-H","2015/05",0.592592592592593,"B",271,1
"RTV-X900G-H","2015/06",0.507407407407407,"B",271,1
"RTV-X900G-H","2015/07",0.57037037037037,"B",271,1
"RTV-X900G-H","2015/08",0.355555555555556,"B",271,1
"RTV-X900G-H","2015/09",0.514814814814815,"B",271,1
"RTV-X900G-H","2015/10",0.607407407407407,"B",271,1
"RTV-X900G-H","2015/11",0.348148148148148,"B",271,1
"RTV-X900G-H","2015/12",0.618518518518518,"B",271,1
"RTV-X900G-H","2016/01",0.396296296296296,"B",271,1
"RTV-X900G-H","2016/02",0.407407407407407,"B",271,1
"RTV-X900G-H","2016/03",1,"B",271,1
"RTV-X900G-H","2016/04",0.518518518518518,"B",271,1
"RTV-X900G-H","2016/05",0.333333333333333,"B",271,1
"RTV-X900G-H","2016/06",0.492592592592593,"B",271,1
"RTV-X900R-A","2013/01",NA,"C",48,6
"RTV-X900R-A","2013/02",NA,"C",48,6
"RTV-X900R-A","2013/03",NA,"C",48,6
"RTV-X900R-A","2013/04",NA,"C",48,6
"RTV-X900R-A","2013/05",NA,"C",48,6
"RTV-X900R-A","2013/06",NA,"C",48,6
"RTV-X900R-A","2013/07",NA,"C",48,6
"RTV-X900R-A","2013/08",NA,"C",48,6
"RTV-X900R-A","2013/09",NA,"C",48,6
"RTV-X900R-A","2013/10",NA,"C",48,6
"RTV-X900R-A","2013/11",0.30952380952381,"C",48,6
"RTV-X900R-A","2013/12",1,"C",48,6
"RTV-X900R-A","2014/01",0.238095238095238,"C",48,6
"RTV-X900R-A","2014/02",0,"C",48,6
"RTV-X900R-A","2014/03",0.666666666666667,"C",48,6
"RTV-X900R-A","2014/04",0.380952380952381,"C",48,6
"RTV-X900R-A","2014/05",0.666666666666667,"C",48,6
"RTV-X900R-A","2014/06",0.428571428571429,"C",48,6
"RTV-X900R-A","2014/07",0.428571428571429,"C",48,6
"RTV-X900R-A","2014/08",0.452380952380952,"C",48,6
"RTV-X900R-A","2014/09",0.833333333333333,"C",48,6
"RTV-X900R-A","2014/10",0.476190476190476,"C",48,6
"RTV-X900R-A","2014/11",0.476190476190476,"C",48,6
"RTV-X900R-A","2014/12",0.928571428571429,"C",48,6
"RTV-X900R-A","2015/01",0.30952380952381,"C",48,6
"RTV-X900R-A","2015/02",0.142857142857143,"C",48,6
"RTV-X900R-A","2015/03",0.285714285714286,"C",48,6
"RTV-X900R-A","2015/04",0.595238095238095,"C",48,6
"RTV-X900R-A","2015/05",0.69047619047619,"C",48,6
"RTV-X900R-A","2015/06",0.547619047619048,"C",48,6
"RTV-X900R-A","2015/07",0.738095238095238,"C",48,6
"RTV-X900R-A","2015/08",0.547619047619048,"C",48,6
"RTV-X900R-A","2015/09",0.69047619047619,"C",48,6
"RTV-X900R-A","2015/10",0.714285714285714,"C",48,6
"RTV-X900R-A","2015/11",0.476190476190476,"C",48,6
"RTV-X900R-A","2015/12",0.952380952380952,"C",48,6
"RTV-X900R-A","2016/01",0.0714285714285714,"C",48,6
"RTV-X900R-A","2016/02",0.261904761904762,"C",48,6
"RTV-X900R-A","2016/03",0.476190476190476,"C",48,6
"RTV-X900R-A","2016/04",0.357142857142857,"C",48,6
"RTV-X900R-A","2016/05",0.595238095238095,"C",48,6
"RTV-X900R-A","2016/06",0.285714285714286,"C",48,6
"RTV-X900RL-A","2013/01",NA,"C",72,2
"RTV-X900RL-A","2013/02",NA,"C",72,2
"RTV-X900RL-A","2013/03",NA,"C",72,2
"RTV-X900RL-A","2013/04",NA,"C",72,2
"RTV-X900RL-A","2013/05",NA,"C",72,2
"RTV-X900RL-A","2013/06",NA,"C",72,2
"RTV-X900RL-A","2013/07",NA,"C",72,2
"RTV-X900RL-A","2013/08",NA,"C",72,2
"RTV-X900RL-A","2013/09",NA,"C",72,2
"RTV-X900RL-A","2013/10",0,"C",72,2
"RTV-X900RL-A","2013/11",0.157142857142857,"C",72,2
"RTV-X900RL-A","2013/12",0.414285714285714,"C",72,2
"RTV-X900RL-A","2014/01",0.185714285714286,"C",72,2
"RTV-X900RL-A","2014/02",0.3,"C",72,2
"RTV-X900RL-A","2014/03",0.528571428571429,"C",72,2
"RTV-X900RL-A","2014/04",0.7,"C",72,2
"RTV-X900RL-A","2014/05",0.714285714285714,"C",72,2
"RTV-X900RL-A","2014/06",0.585714285714286,"C",72,2
"RTV-X900RL-A","2014/07",0.414285714285714,"C",72,2
"RTV-X900RL-A","2014/08",0.6,"C",72,2
"RTV-X900RL-A","2014/09",0.4,"C",72,2
"RTV-X900RL-A","2014/10",0.6,"C",72,2
"RTV-X900RL-A","2014/11",0.442857142857143,"C",72,2
"RTV-X900RL-A","2014/12",0.9,"C",72,2
"RTV-X900RL-A","2015/01",0.371428571428571,"C",72,2
"RTV-X900RL-A","2015/02",0.214285714285714,"C",72,2
"RTV-X900RL-A","2015/03",0.557142857142857,"C",72,2
"RTV-X900RL-A","2015/04",0.671428571428571,"C",72,2
"RTV-X900RL-A","2015/05",0.485714285714286,"C",72,2
"RTV-X900RL-A","2015/06",0.471428571428571,"C",72,2
"RTV-X900RL-A","2015/07",0.514285714285714,"C",72,2
"RTV-X900RL-A","2015/08",0.614285714285714,"C",72,2
"RTV-X900RL-A","2015/09",0.7,"C",72,2
"RTV-X900RL-A","2015/10",0.814285714285714,"C",72,2
"RTV-X900RL-A","2015/11",0.614285714285714,"C",72,2
"RTV-X900RL-A","2015/12",1,"C",72,2
"RTV-X900RL-A","2016/01",0.385714285714286,"C",72,2
"RTV-X900RL-A","2016/02",0.4,"C",72,2
"RTV-X900RL-A","2016/03",0.471428571428571,"C",72,2
"RTV-X900RL-A","2016/04",0.528571428571429,"C",72,2
"RTV-X900RL-A","2016/05",0.657142857142857,"C",72,2
"RTV-X900RL-A","2016/06",0.628571428571429,"C",72,2
"RTV-X900W-A","2013/01",NA,"B",48,14
"RTV-X900W-A","2013/02",NA,"B",48,14
"RTV-X900W-A","2013/03",NA,"B",48,14
"RTV-X900W-A","2013/04",NA,"B",48,14
"RTV-X900W-A","2013/05",NA,"B",48,14
"RTV-X900W-A","2013/06",NA,"B",48,14
"RTV-X900W-A","2013/07",NA,"B",48,14
"RTV-X900W-A","2013/08",NA,"B",48,14
"RTV-X900W-A","2013/09",NA,"B",48,14
"RTV-X900W-A","2013/10",NA,"B",48,14
"RTV-X900W-A","2013/11",0.0882352941176471,"B",48,14
"RTV-X900W-A","2013/12",0.882352941176471,"B",48,14
"RTV-X900W-A","2014/01",0.205882352941176,"B",48,14
"RTV-X900W-A","2014/02",0,"B",48,14
"RTV-X900W-A","2014/03",0.117647058823529,"B",48,14
"RTV-X900W-A","2014/04",0.823529411764706,"B",48,14
"RTV-X900W-A","2014/05",0.294117647058824,"B",48,14
"RTV-X900W-A","2014/06",0.529411764705882,"B",48,14
"RTV-X900W-A","2014/07",0.441176470588235,"B",48,14
"RTV-X900W-A","2014/08",0.323529411764706,"B",48,14
"RTV-X900W-A","2014/09",0.852941176470588,"B",48,14
"RTV-X900W-A","2014/10",0.558823529411765,"B",48,14
"RTV-X900W-A","2014/11",0.470588235294118,"B",48,14
"RTV-X900W-A","2014/12",1,"B",48,14
"RTV-X900W-A","2015/01",0.352941176470588,"B",48,14
"RTV-X900W-A","2015/02",0.147058823529412,"B",48,14
"RTV-X900W-A","2015/03",0.5,"B",48,14
"RTV-X900W-A","2015/04",0.558823529411765,"B",48,14
"RTV-X900W-A","2015/05",0.911764705882353,"B",48,14
"RTV-X900W-A","2015/06",0.5,"B",48,14
"RTV-X900W-A","2015/07",0.764705882352941,"B",48,14
"RTV-X900W-A","2015/08",0.852941176470588,"B",48,14
"RTV-X900W-A","2015/09",0.382352941176471,"B",48,14
"RTV-X900W-A","2015/10",0.852941176470588,"B",48,14
"RTV-X900W-A","2015/11",0.5,"B",48,14
"RTV-X900W-A","2015/12",0.735294117647059,"B",48,14
"RTV-X900W-A","2016/01",0.117647058823529,"B",48,14
"RTV-X900W-A","2016/02",0.235294117647059,"B",48,14
"RTV-X900W-A","2016/03",0.764705882352941,"B",48,14
"RTV-X900W-A","2016/04",0.470588235294118,"B",48,14
"RTV-X900W-A","2016/05",0.676470588235294,"B",48,14
"RTV-X900W-A","2016/06",0.882352941176471,"B",48,14
"RTV-X900W-H","2013/01",NA,"B",177,1
"RTV-X900W-H","2013/02",NA,"B",177,1
"RTV-X900W-H","2013/03",NA,"B",177,1
"RTV-X900W-H","2013/04",NA,"B",177,1
"RTV-X900W-H","2013/05",NA,"B",177,1
"RTV-X900W-H","2013/06",NA,"B",177,1
"RTV-X900W-H","2013/07",NA,"B",177,1
"RTV-X900W-H","2013/08",NA,"B",177,1
"RTV-X900W-H","2013/09",NA,"B",177,1
"RTV-X900W-H","2013/10",0,"B",177,1
"RTV-X900W-H","2013/11",0.102272727272727,"B",177,1
